Dataset Name,Begin Datetime,End Datetime,Notes,Attribute Description,Resource ID,Resource URL,Resource Format
stadt-wien_partizipationinwien,2011-01-01,,Sammlung von Partizipationsprojekten in Wien ,"OBJECTID=eindeutige Identifikation des Datensatzes  
SHAPE=Punkt (POINT) oder Fläche  
P_ID=  
TITEL=Bezeichnung des Partizipationsprojekts  
BETEILIGUNGSEBENE=  
THEMENBEREICH=  
PROJEKTBETEILIGTE=Beschreibung der Beteiligten  
METHODE=Methode der Beteiligung  
WEBLINK1=Link   
BETEILIGUNGSEBENE_ID=  
GUELTIG_VON=Beginn des Petizipationsprojekts  
GUELTIG_BIS=Ende des Partizipationsprojekts (<null>: läuft noch)  
KONTAKT_NAME=zuständige Stelle  
KONTAKT_Adresse=Adresse der zuständigen Stelle (Postleitzahl NNNN, Wien, Verkehrsfläche Nummer)  
KONTAKT_TEL=Telefonnummer der zuständigen Stelle  
KONTAKT_EMAIL=E-Mail-Adresse der zuständigen Stelle  
KONTAKT_ERW_NAME=weiteren zuständige Stelle  
KONTAKT_ERW_Adresse=Adresse der weiteren zuständigen Stelle (Postleitzahl NNNN, Wien, Verkehrsfläche Nummer)  
KONTAKT_ERW_TEL=Telefonnummer der weiteren zuständigen Stelle  
KONTAKT_ERW_EMAIL=E-Mail-Adresse der weiteren zuständigen Stelle=
",684e89ad-7806-4b9a-ada3-575e0c3de61a,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PARTIZIPATIONOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_internationaleorganisationenstandortewien,2011-12-14,,"Internationale Organisationen, Standorte, Wien ","BEZEICHNUNG_DE: Objektbezeichnung (deutsch)  

BEZEICHNUNG_EN: Objektbezeichnung (englisch)  

ABKUERZUNG: Objektkurzbezeichnung  

STANDORT: Standortangabe  

BEZIRK: Wiener Gemeindebezirksnummer  

ADRESSE: Adresse (Bezirksnummer, Straßenname, Orientierungsnummer)  

POSTFACH: Postfach  

TELEFON: Telefonnummer  

WEBLINK1: Hyperlink
",dfc0c059-2858-4b00-9003-562334eb6d8f,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:INTORGOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_defibrillatorenstandortewien,2011-10-19,,"Defibrillator Standorte, Wien ","ADRESSE: Bezirk, Straßenname und Hausnummer  

BEZIRK: Nummer des Bezirkes  

STOCK:  Stockwerksangabe  

INFO: Näherer Hinweis zum Standort  

HINWEIS: Hinweis, dass Öffnungszeiten zu beachten sind
",18d97331-73c2-4114-a751-c10d467a3ed2,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:DEFIBRILLATOROGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_kunstwerkeimffentlichenraumwien,2011-01-01,,"Standorte von Denkmälern, Kleindenkmälern, Gedenktafeln, Brunnen ","SHAPE:  
ID:  
PLZ: Postleitzahl  
ORT: Ort  
STRASSE: Adresse  
STANDORT: Bezeichnung  
TYP: Art des Kunstwerkes  
OBJEKTITEL: Titel des Kunstwerkes  
VULGONAME: umgangssprachliche Bezeichnung  
BIOGR_ANGABEN: Biografie  
INSCHRIFT: Inschrift am Kunstwerk  
BESCHREIBUNG: Kurze Darstellung des Kunstwerkes  
MATERIAL: verwendete Materialien  
ENTSTEHUNG: Angabe zum Entstehungsjahr  
EPOCHE: Zeitalter  
KUENSTLER: Name der/des Künstlers/in  
GESCHICHTE: Kurzbeschreibung  
LITERATURQUELLEN:",3f97d992-d557-4812-94f4-cedbf703f1d3,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:KUNSTWERKOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_fahrschulenwien,2012-06-01,,Verzeichnis der Fahrschulen in Wien ,"Fahrschule: Bezeichnung der Fahrschule  
Bezirk: Adresse (Bezirk) des Standortes der Fahrschule  
Straße: Adresse (Straße) des Standortes der Fahrschule  
Hausnummer: Adresse (Hausnummer) des Standortes der Fahrschule  
Adresse: Komplette Adresse des Standortes der Fahrschule  
Link: Homepage der Fahrschule",420c3a0b-11ca-4bfe-b642-dc133a6f50ff,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:FAHRSCHULEOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_parkpickerlberechtigungszonewien,2012-12-17,,"Hierbei handelt es sich um jene Bereiche, deren BewohnerInnen oder Betriebe berechtigt sind, ein Parkpickerl bzw. eine Parkkarte für den Nachbarbezirk zu erwerben. Zum Beispiel kann das Parkpickerl bzw. die Parkkarte für den 14. und 15. Bezirk inklusive Stadthallenzone auch von BewohnerInnen und Betrieben in genau definierten Bezirksteilen des 14. und 16. Bezirks erworben werden. Für diese BewohnerInnen und Betriebe besteht daher ein Wahlrecht, ob sie das Parkpickerl bzw. die Parkkarte für den Bezirk des Wohnortes oder des Betriebsstandortes oder des Nachbarbezirkes erwerben wollen. ","FK_PRB: eindeutiger Schlüssel (Bezug) zum Datensatz ""Kurzparkzonen""  
BEZEICHNUNG: Angabe für welchen Bezirk bzw. Bezirke der/die Antragsteller/in berechtigt ist, ein Parkpickerl anzusuchen  
BEZIRK: Wiener Gemeindebezirksnummer  
WEBLINK_1: Hyperlink",c4b7d344-0667-4021-8b72-7092ed94abdb,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PARKENBERECHTOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_parkpickerlgeltungsbereichewien,2012-12-17,,"Der Geltungsbereich gibt an, wo das Parkpickerl beziehungsweise die Parkkarte gilt. Der Geltungsbereich ist nicht auf den eigenen Bezirk beschränkt, sondern reicht einige Straßenzüge in einen oder mehrere Nachbarbezirke hinein (Überlappungszonen). Zum Beispiel gilt das Parkpickerl bzw. die Parkkarte für den 16. Bezirk auch in genau definierten Bezirksteilen im 14., 15. und 17. Bezirk. ","PRB_ID: eindeutiger Schlüssel (Bezug) zum Datensatz ""Kurzparkzonen""  
BEZEICHNUNG: Angabe für welchen Bezirk bzw. Bezirke das Parkpickerl gilt  
BEZIRK: Wiener Gemeindebezirksnummer  
WEBLINK_1: Hyperlink",2c22fd64-c1f0-4fa4-b7b2-b08521b52b07,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PARKENGELTUNGOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadtkassen,2017-06-01,,Entgegennahme von baren und unbaren Zahlungen für sämtliche Forderungen der Stadt Wien.,"BEZIRK: Bezriksnummer
ADRESSE: Bezirksnummer, Straßenname, Orientierungsnummer
WEBLINK1: Hyperlink
BEZEICHNUNG: Name der Stadtkasse",b60f2340-b786-43b7-b3c2-38e3b43152f9,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:STADTKASSEOGD,CSV
stadt-wien_verkaufsstellenvonparkscheineninwien,2012-10-12,,"Parkschein-Verkaufsstellen (Automat, Trafik,...) ","ADRESSE: Bezirksnummer, Strassenname, Ordnungsnummer  
BEZIRK: Bezirksnummer  
STRASSE: Strassenname  
TYP: Typ der Verkaufsstelle (Geschäftsstelle, Automat)  
BEZEICHNUNG: Details zur Verkaufsstelle  
WEBLINK1: Hyperlink auf Informationen zur Parkometerabgabe",68a0a769-2921-4ed3-9b03-78a5be650ac8,"https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PARKENVERKAUFOGD,ogdwien:PARKENAUTOMATOGD&srsName=EPSG:4326&outputFormat=csv",CSV
stadt-wien_wienermrktestandorte,2012-12-17,,Gebiete der 17 Wiener Detailmärkte ,"_NACHHALTIG: Infos zum nachhaltig Einkaufen  
URL_MARKTAMT: Link zum Marktamt  
URL_NACHHALTIG: Information über Nachhaltigkeit  
URL_KLIMA: Link zu Umweltthema",7d923fef-4ca2-447a-b309-26082626f0ea,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:MAERKTEOGD &srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_sportstttenwien,2011-10-19,,"Sportstätte, Standorte, Wien ","KATEGORIE_TXT: Kategorie der Sportstätte  

ADRESSE: Adresse (Bezirksnummer, Straßenname, Orientierungsnummer)  

FLAECHE: Fläche der Sportstätte  

SPORTSTAETTEN_ART: Angaben zu der Sportstätte  

WEBLINK1: Link zur Sportstätte
",1124b271-ccca-4528-ac8c-8be7f6b9982b,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:SPORTSTAETTENOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_grillpltzestandortewien,2012-12-17,,Grillplätze in Wien ,"LAGE: Lagebeschreibung  
GRILLPLATZ_ID: ID des Grillplatzes  
RESERVIERUNG: ob Reservierung erforderlich ist  
WEBLINK: Weiterführende Information bzw. Link zur Reservierungsseite",0ebc0410-58f1-4170-bb88-871f3a94ef50,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:GRILLPLATZOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_christbaumsammelstellenstandortewien,2012-01-01,,Standorte der Christbaumsammelstellen jeweils in der Weihnachtszeit ,"BEZIRK: Wiener Gemeindebezirksnummer  
ADRESSE: Adresse (Bezirksnummer, Straßenname, Orientierungsnummer)  
GEÖFFNET VON: Beginn der Öffnungszeit (Tag)  
GEÖFFNET BIS: Ende der Öffnungszeit (Tag)",2d4f652e-2b13-4223-8f10-5b68f39a4897,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:CHRISTBAUMOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_fundwesenwien,2013-12-13,,"Standorte der in Wien aufgestellten Fundboxen.
 ","BEZIRKSAMT: Bezeichnung des Bezirksamtes  
STANDORT_FUNDBOX: Beschreibung des Standortes  
ADRESSE: PLZ, Straße, ONR  
BEZIRK: Wiener Gemeindebezirk  
WEBLINK: Link zum Fundservice der Stadt Wien",2fc536ea-8269-478f-b467-ebb48c9f676c,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:FUNDBOXENOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_hundekotsackerlspenderwien,2011-01-01,,Standorte der Hundekotsackerlspender ,"BEZ: Bezirk  
STRNAM: Straßenname  
ONRTEXT: Ordnungsnummer oder zusätzliche Lagebeschreibung  
BEMERKUNG: weitere Informationen  
ID_NR: Identifikationsnummer des Standortes",2b9ab4fc-1627-45c7-9202-9e38642bbaa3,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:HUNDESACKERLOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_altstoffsammelstellenstandortewien,2011-05-09,,"Altstoffsammelstellen der MA 48, Standorte, Wien ","BEZIRK: Wiener Gemeindebezirksnummer  

STRASSE: Straßenname gem. amtlichem Straßennamenverzeichnis  

BEZUG: Adressbezug  

ONR: Orientierungsnummer gem. Wiener Adressregister  

FRAKTION_PA: Papier (Flag)  

FRAKTION_BI: Biomüll (Flag)  

FRAKTION_DO: Altmetall (Flag)  

FRAKTION_G: Altglas (Flag)  

FRAKTION_KV: Kunststoff (Flag)
  
URL_TEXT:  Hyperlink
",6dc2169c-8d22-4305-b433-b7cf0a2bd92c,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:ALTSTOFFSAMMLUNGOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_problemstoffsammelstellenstandortewien,2011-05-09,,"Problemstoffsammelstellen (Prosa), Standorte, Wien ","BEZIRK: Wiener Gemeindebezirksnummer  

ADRESSE: Adresse (Straßenname, Orientierungsnummer)  

OEFFNUNGSZEIT: Öffnungszeiten (Wochentag, Uhrzeit)  

ANMERKUNG: Zusatzinformation (dezentrale Prosa/zukünftige Prosa)  

TELEFON: Telefonnummer  

WEITERE_INFORMATION: Hyperlink
",10292ed7-2dc1-4de8-8c44-9af71f1078a0,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PROBLEMSTOFFOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_anrainerinnenparkpltzewien,2013-03-29,,Übersicht über die Standorte von AnrainerInnenparkplätzen in Wien. ,"BEZIRK: Wiener Gemeindebezirk  
STRNAM: Straßenname gemäß amtlichem Straßennamenverzeichnis  
GELTUNGSBEREICH: Hausnummer  
AUSNAHME_TXT: Ausnahmen vom kundgemachten Halte- und Parkverbot  
STELLPL_ANZ: Anzahl der Stellplätze  
WEBLINK1: Hyperlink",5a280c32-fe9a-44fc-b457-e2021791478b,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:PARKENANRAINEROGD,CSV
stadt-wien_begegnungszonenwien,2013-12-13,,"Übersicht über behördlich verordnete Begegnungszonen in Wien. Begegnungszonen zählen zu den verkehrsberuhigten Bereichen, wo lediglich im Gegensatz zu den Wohnstraßen das Durchfahren erlaubt ist. Es gilt jene Geschwindigkeit, die am Verkehrszeichen ersichtlich ist.
 ","ADRESSE = Wiener Gemeinedebezirksnummer und Straßenname gemäß amtlichen Straßennamenverzeichnis   WEBLINK1 = Hyperlink
",36da4922-0e51-40be-831b-118e543847dc,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:BEGEGNUNGSZONEOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_busparkpltzewien,2013-03-29,,Übersicht über die im Bus Drivers Guide verzeichneten Busparkplätze für Reisebusse. ,"ADRESSE: Wiener Gemeindebezirk und Straßenname gemäß amtlichem Straßenverzeichnis  
BEZEICHNUNG: Bezeichnung des Parkplatzes  
STELLPL_ANZ: Anzahl der Stellplätze  
BEREICH: Point of Interest  
WEBLINK1: Hyperlink  
WEBLINK2: Hyperlink  
ZEITRAUM: Gültigkeitszeitraum",4a34a82e-1d40-45c7-9c0e-c0faa2485759,"https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:BUSHALTEZONEOGD,ogdwien:BUSPARKPLATZOGD",CSV
stadt-wien_fugngerzonenwien,2013-12-13,,"Übersicht über behördlich verordnete Fußgängerzonen in Wien. In Fußgängerzonen kann unter anderem Ladetätigkeit und das Radfahren erlaubt werden. Es gilt Schrittgeschwindigkeit.
 ","ADRESSE = Wiener Gemeinedebezirksnummer und Straßenname gemäß amtlichen Straßennamenverzeichnis   ZEITRAUM = Gültigkeitszeitraum   AUSN_TXT = Ausnahmen für das Benutzen von Fußgängerzonen   WEBLINK1 = Hyperlink
",734ba71c-eed0-4673-b4a9-fcaa4dd451ff,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:FUSSGEHERZONEOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_kurzparkstreifenwien,2011-05-09,,"Kurzparkstreifen, Wien ","BEZIRK: Wiener Gemeindebezirksnummer  

STRNAM: Straßenname gem. amtlichem Straßennamenverzeichnis  

GELTUNGSBEREICH: Geltungsbereich des Kurzparkstreifens durch Angabe eines Straßenamens und eines Orientierungsnummernbereiches  

ZEITRAUM: Gültigkeitszeitraum
  
DAUER: Nutzungsdauer (in Stunden)
",e5f1cc53-6952-4e9a-a159-9ef536799063,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:KURZPARKSTREIFENOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_kurzparkzonenwien,2011-01-01,,"Kurzparkzonen, Wien ","BEZIRK: Wiener Gemeindebezirksnummer  

ZEITRAUM: Gültigkeitszeitraum  

DAUER:  Nutzungsdauer (in Stunden)  

WEBLINK2: Hyperlink
",8f3d802a-e167-46e6-ac9d-60df1560d2c2,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:KURZPARKZONEOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_ladezonenwien,2011-01-01,,"Übersicht über Ladezonenstandorte von Wien.
","HV_ID = eindeutiger Schlüssel zur Identifierung des Datensatzes   BEZIRK = Wiener Gemeindebezirk   STRNAM = Straßename und Hausnummer gemäß amtlichen Straßenverzeichnis   LAENGE = Länge der Ladezone   LZ_WEEKDAYS = der Ladezonenzeitraum zeigt jene Tage an, an den die Ladezone gilt (7-stelliger Code, 1=ja, 0=nein, z.B. 1101000 = Ladezone gilt Montag, Dienstag und Donnerstag; es können auf einer Zusatztafel mehrere Zeiträume angegeben sein)   LZ_WORKDAY: -1= Ladezone gilt nur an Werktagen, 0 = Ladezone gilt nicht nur an Werktagen   LZ_HOLIDAY: -1 = Ladezone gilt an Feiertagen, 0 = Ladezone gilt nicht an Feiertagen   LZ_TIME_FROM = Ladezonenzeitraum gilt von   LZ_TIME_TO = Ladezonenzeitraum gilt bis   FZG_KAT = Fahrzeugkategorie   FZG_KAT_TXT = Beschreibung der Fahrzeugkategorie
",5f6726aa-fbdd-40d1-8204-fa3dd3ac8736,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:LADEZONEOGD,CSV
stadt-wien_radfahranlagenwien,2011-05-09,,"Radfahranlagen, Wien ","MERKMAL: Radwegtyp (Markierte Anlage/Moutantainbike-Radfahren im Wald/Radroute/Radweg)  
SUBMERKMAL = nähere Beschreibung der Radfahrinfrastruktur gem. StVO 1960 und RVS-Richtlinie ""Radverkehr""
",a1620df7-5f94-4764-9673-5db3250acceb,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:RADWEGEOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_verkehrswirksamebaustellenlinienbestandwien,2011-01-01,,"Dieser Linienbestand gibt einen Überblick über derzeit aktuelle sowie zukünftige verkehrswirksame Baustellen und Sperren im höherrangigen Straßennetz von Wien.

 ","BEZIRK = Bezirksnummer  
BEZEICHNUNG = Straßenname bzw. Straßenabschnitt  
BEHINDERUNGSART = Art der Arbeiten  
PRESSETEXT = Beschreibung der Verkehrsmaßnahmen  
GISCODE = numerische Beschreibung des Baustellentyps  
GISCODE_TXT = Baustellentyp (Unterscheidung in Baustelle, Sperre und Umleitung)   OBJEKT_BEGINN = voraussichtlicher Baustellenbeginn  
OBJEKT_Ende = voraussichtliches Baustellenende  
ANTRAGSTELLER, ANSPRECHPERSON, ANSPRECHPERSON_TEL = Kontaktdaten des Antragstellers

",afc61b89-1da3-4f67-9475-33b9d642da68,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:BAUSTELLENLINOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_verkehrswirksamebaustellenpunktbestandwien,2011-01-01,,"Dieser Punktbestand gibt einen Überblick über derzeit aktuelle sowie zukünftige verkehrswirksame Baustellen und Sperren im höherrangigen Straßennetz von Wien.
 ","BEZIRK = Bezirksnummer  
BEZEICHNUNG = Straßenname bzw. Straßenabschnitt  
BEHINDERUNGSART = Art der Arbeiten  
PRESSETEXT = Beschreibung der Verkehrsmaßnahmen  
GISCODE = numerische Beschreibung des Baustellentyps  
GISCODE_TXT = Baustellentyp (Unterscheidung in Baustelle, Sperre und Umleitung)   OBJEKT_BEGINN = voraussichtlicher Baustellenbeginn  
OBJEKT_Ende = voraussichtliches Baustellenende  
ANTRAGSTELLER, ANSPRECHPERSON, ANSPRECHPERSON_TEL = Kontaktdaten des Antragstellers
",067af612-cc10-4786-83c4-c9e96c94733a,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:BAUSTELLENPKTOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_verkehrszhlstellenstandortewien,2011-01-01,,"Der Punktbestand gibt einen Überblick über alle Standorte der Verkehrszählstellen von Wien.
","ZST_ID = Zählstellennummer (verknüpfbar mit ZNR des Datensatz ""Verkehrszählstellen - Zählwerte)   ZST_NAME = Zählstellenname   STR_NR = Bezeichnung Hauptstraßen B-Netz   BETRIEBNAHME = Inbetriebnahmedatum  RICHTUNG_1 = Fahrtrichtungsangabe der Zählstelle  RICHTUNG_2 = Fahrtrichtungsangabe der Zählstelle   LAGE = genaue Lagebeschreibung der Zählstelle   GERAETEART = Detektionsart (Schleifengerät, Seitenradar)   GERAETEART_TXT = Beschreibung der Detektionsart
",88c9c740-8505-4c9c-a0c9-d6576d4516f4,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:DAUERZAEHLOGD,CSV
stadt-wien_wohnstraenwien,2013-12-13,,"Übersicht über behördlich verordnete Wohnstraßen in Wien. Wohnstraßen zählen zu den verkehrsberuhigten Bereichen, wo lediglich das Zu- und Abfahren sowie Schrittgeschwindigkeit erlaubt ist. Ausnahme: der Radverkehr darf durch Wohnstraßen durchfahren und gegen die Einbahn fahren.
 ","ADRESSE = Wiener Gemeinedebezirksnummer und Straßenname gemäß amtlichen Straßennamenverzeichnis  WEBLINK1 = Hyperlink
",2fa7e949-5e9e-4c30-a26c-745992830d10,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:WOHNSTRASSEOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_taxistandpltzewien,2011-12-14,,"Taxistandplätze, Wien ","ADRESSE: Adresse (Bezirksnummer, Straßenname, Orientierungsnummer)  

ZEITRAUM: Zeitraum in dem nur Taxis halten und parken dürfen  

STELLPLATZANZAHL: Anzahl der Stellplätze
",cb4851fc-56d9-4ca3-aec2-7f472a3f19f8,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:TAXIOGD&srsName=EPSG:4326&outputFormat=csv,CSV
